,taxon_name_w_authors,v11_accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_chained_accepted_species_w_author,v13_direct_accepted_name_w_author,v13_direct_accepted_species_w_author
105281,Ornithogalum peyrei Timb.-Lagr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105282,Ornithogalum angustifolium Boreau,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum L.
105283,Ornithogalum fasciculatum Timb.-Lagr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105284,Ornithogalum affine Boreau,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105285,Ornithogalum umbellatum subsp. angustifolium (Boreau) P.D.Sell,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum L.
105286,Ornithogalum dioscoridis Bubani,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105287,Ornithogalum cespititium Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105288,Ornithogalum campestre (Savi) Prain,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum L.
105289,Ornithogalum tardans Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105291,Ornithogalum rusticum Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105292,Ornithogalum minus L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105293,Ornithogalum nanum Ten.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105294,Ornithogalum parviflorum Jord. & Fourr.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105296,Stellaris corymbosa (Gaterau) Moench,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. umbellatum,Ornithogalum umbellatum L.
105297,Scilla campestris Savi,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum L.,Ornithogalum umbellatum subsp. campestre (Savi) Rouy,Ornithogalum umbellatum L.
106404,Autonoe (Webb & Berthel.) Speta,Scilla L.,Scilla L.,Scilla L.,,Autonoe (Webb & Berthel.) Speta,
108914,Allium rotundum var. multiflorum Nyman,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium polyanthum Schult. & Schult.f.,Allium polyanthum Schult. & Schult.f.
108915,Allium firmotunicatum var. album Grossh.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium leucanthum K.Koch,Allium leucanthum K.Koch
108925,Allium polyanthum Schult. & Schult.f.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium polyanthum Schult. & Schult.f.,Allium polyanthum Schult. & Schult.f.
108932,Allium porrum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108933,Allium porrum var. breve Alef.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108935,Allium porrum var. latum Alef.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108937,Allium porrum var. viviparum Alef.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108938,Porrum commune Rchb.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108939,Allium leucanthum K.Koch,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium leucanthum K.Koch,Allium leucanthum K.Koch
108940,Porrum sativum Mill.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108941,Allium leucanthum var. tridentatum Ogan.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium leucanthum K.Koch,Allium leucanthum K.Koch
108943,Allium multiflorum DC.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium polyanthum Schult. & Schult.f.,Allium polyanthum Schult. & Schult.f.
108949,Allium laetum Salisb.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108958,Allium ampeloprasum subsp. leucanthum (K.Koch) K.Richt.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium leucanthum K.Koch,Allium leucanthum K.Koch
108959,Allium ampeloprasum var. leucanthum (K.Koch) Ledeb.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium leucanthum K.Koch,Allium leucanthum K.Koch
108961,Allium ampeloprasum subsp. porrum (L.) Hayek,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
108962,Allium ampeloprasum var. porrum (L.) J.Gay,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium ampeloprasum L.,Allium porrum L.,Allium porrum L.
109893,Allium sphaerocephalon var. genuinum Cout.,Allium sphaerocephalon L.,Allium sphaerocephalon L.,Allium sphaerocephalon L.,Allium sphaerocephalon L.,Allium sphaerocephalon subsp. sphaerocephalon,Allium sphaerocephalon L.
113872,Gagea amblyopetala var. montana Pascher,Gagea amblyopetala Boiss. & Heldr.,Gagea amblyopetala Boiss. & Heldr.,Gagea amblyopetala Boiss. & Heldr.,Gagea amblyopetala Boiss. & Heldr.,Gagea heldreichii (A.Terracc.) Lojac.,Gagea heldreichii (A.Terracc.) Lojac.
114497,Potamogeton pusillus f. pygmaeus Hagstr.,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii subsp. berchtoldii,Potamogeton berchtoldii Fieber
114498,Potamogeton pusillus f. brevirostris Hagstr.,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii Fieber,Potamogeton berchtoldii subsp. berchtoldii,Potamogeton berchtoldii Fieber
115545,Allium alaschanicum Y.Z.Zhao,Allium flavovirens Regel,Allium flavovirens Regel,Allium leucocephalum Turcz. ex Ledeb.,Allium leucocephalum Turcz. ex Ledeb.,Allium alaschanicum Y.Z.Zhao,Allium alaschanicum Y.Z.Zhao
115954,Thysanotus elatior R.Br.,Thysanotus tuberosus subsp. tuberosus,Thysanotus tuberosus subsp. tuberosus,Thysanotus tuberosus subsp. tuberosus,Thysanotus tuberosus R.Br.,Thysanotus elatior R.Br.,Thysanotus elatior R.Br.
116239,Potamogeton alpinus var. rivularis (Hartm.) Hagstr.,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus Balb.,Potamogeton × rivularis Gillot,Potamogeton × rivularis Gillot
116251,Potamogeton × lanceolatus subsp. rivularis (Gillot) Magnin,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus Balb.,Potamogeton × rivularis Gillot,Potamogeton × rivularis Gillot
116252,Potamogeton rufescens subsp. rivularis (Gillot) K.Richt.,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus subsp. alpinus,Potamogeton alpinus Balb.,Potamogeton × rivularis Gillot,Potamogeton × rivularis Gillot
116559,Eschweilera praeclara Sandwith,Lecythis holcogyne (Sandwith) S.A.Mori,Lecythis holcogyne (Sandwith) S.A.Mori,Lecythis holcogyne (Sandwith) S.A.Mori,Lecythis holcogyne (Sandwith) S.A.Mori,Lecythis praeclara (Sandwith) S.A.Mori ex Molino & Sabatier,Lecythis praeclara (Sandwith) S.A.Mori ex Molino & Sabatier
117084,Juncus lampocarpus var. aquaticus Hartm.,Juncus articulatus L.,Juncus articulatus L.,Juncus articulatus L.,Juncus articulatus L.,Juncus articulatus subsp. articulatus,Juncus articulatus L.
117086,Juncus articulatus var. virens H.Post,Juncus articulatus L.,Juncus articulatus L.,Juncus articulatus L.,Juncus articulatus L.,Juncus articulatus subsp. articulatus,Juncus articulatus L.
117353,Juncus effusus var. oblongicarpus Vayr.,Juncus effusus L.,Juncus effusus L.,Juncus effusus L.,Juncus effusus L.,Juncus effusus subsp. effusus,Juncus effusus L.
117467,Juncus mogadorensis (H.Lindb.) A.W.Hill,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus mogadorensis (H.Lindb.) A.W.Hill,Juncus mogadorensis (H.Lindb.) A.W.Hill
117472,Juncus bufonius subsp. mogadorensis H.Lindb.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus mogadorensis (H.Lindb.) A.W.Hill,Juncus mogadorensis (H.Lindb.) A.W.Hill
117473,Juncus bufonius var. mogadorensis (H.Lindb.) Maire & Weiller,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus hybridus Brot.,Juncus mogadorensis (H.Lindb.) A.W.Hill,Juncus mogadorensis (H.Lindb.) A.W.Hill
117833,Luzula arcuata var. subspadicea Beurl.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata subsp. arcuata,Luzula arcuata (Wahlenb.) Sw.
117834,Luzula arcuata f. subspadicea (Beurl.) Neuman,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata (Wahlenb.) Sw.,Luzula arcuata subsp. arcuata,Luzula arcuata (Wahlenb.) Sw.
117880,Luzula campestris var. parvula Merino,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris subsp. campestris,Luzula campestris (L.) DC.
117881,Luzula campestris f. praecox Rchb.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris subsp. campestris,Luzula campestris (L.) DC.
117882,Luzula campestris f. pratensis Rchb.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris subsp. campestris,Luzula campestris (L.) DC.
117883,Luzula campestris var. praecox (Rchb.) Blytt,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris (L.) DC.,Luzula campestris subsp. campestris,Luzula campestris (L.) DC.
117996,Luzula lactea f. velutina (Lange) Samp.,Luzula lactea (Link) E.Mey.,Luzula lactea (Link) E.Mey.,Luzula lactea (Link) E.Mey.,Luzula lactea (Link) E.Mey.,Luzula lactea var. velutina (Lange) Cout.,Luzula lactea (Link) E.Mey.
118007,Luzula albida var. erytranthema Wallr.,Luzula luzuloides (Lam.) Dandy & Wilmott,Luzula luzuloides (Lam.) Dandy & Wilmott,Luzula luzuloides (Lam.) Dandy & Wilmott,Luzula luzuloides (Lam.) Dandy & Wilmott,Luzula luzuloides subsp. luzuloides,Luzula luzuloides (Lam.) Dandy & Wilmott
119789,"Syrianthus aschersonii (Foster) M.B.Crespo, Mart.-Azorín & Mavrodiev",Iris grant-duffii Baker,Iris grant-duffii Baker,Iris grant-duffii Baker,Iris grant-duffii Baker,Iris aschersonii Foster,Iris aschersonii Foster
119790,Iris aschersonii Foster,Iris grant-duffii Baker,Iris grant-duffii Baker,Iris grant-duffii Baker,Iris grant-duffii Baker,Iris aschersonii Foster,Iris aschersonii Foster
119967,Iris thoroldii Baker ex Hemsl.,Iris potaninii Maxim.,Iris potaninii Maxim.,Iris potaninii Maxim.,Iris potaninii Maxim.,Iris thoroldii Baker ex Hemsl.,Iris thoroldii Baker ex Hemsl.
120733,Romulea ramiflora var. parlatorei (Tod.) Rouy,Romulea revelierei Jord. & Fourr.,Romulea revelierei Jord. & Fourr.,Romulea revelierei Jord. & Fourr.,Romulea revelierei Jord. & Fourr.,Romulea columnae subsp. columnae,Romulea columnae Sebast. & Mauri
121173,Sisyrinchium grandiflorum Cav.,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,"Tigridia lutea Link, Klotzsch & Otto","Tigridia lutea Link, Klotzsch & Otto"
121176,"Tigridia lutea Link, Klotzsch & Otto",Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,"Tigridia lutea Link, Klotzsch & Otto","Tigridia lutea Link, Klotzsch & Otto"
121178,"Beatonia lutea (Link, Klotzsch & Otto) Klatt",Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,Tigridia pavonia (L.f.) Redouté,"Tigridia lutea Link, Klotzsch & Otto","Tigridia lutea Link, Klotzsch & Otto"
121587,Crocus babiogorensis Zapał.,Crocus duplex Weston,Crocus duplex Weston,Crocus duplex Weston,Crocus duplex Weston,Crocus scepusiensis (Rehmann & Wol.) Borbás ex Kulcz.,Crocus scepusiensis (Rehmann & Wol.) Borbás ex Kulcz.
122973,Gnetum domesticum Reinw. ex E.A.Duchesne,Gnetum gnemon L.,Gnetum gnemon L.,Gnetum gnemon L.,Gnetum gnemon L.,Gnetum gnemon var. gnemon,Gnetum gnemon L.
123221,Polemonium campanuloides L.f.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Prismatocarpus campanuloides (L.f.) Sond.,Prismatocarpus campanuloides (L.f.) Sond.
123222,Retzia campanuloides (L.f.) Spreng.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Prismatocarpus campanuloides (L.f.) Sond.,Prismatocarpus campanuloides (L.f.) Sond.
123223,Polemonium roelloides L.f.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Prismatocarpus pedunculatus (P.J.Bergius) A.DC.,Prismatocarpus pedunculatus (P.J.Bergius) A.DC.
123225,Retzia roelloides (L.f.) Spreng.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Retzia capensis Thunb.,Prismatocarpus pedunculatus (P.J.Bergius) A.DC.,Prismatocarpus pedunculatus (P.J.Bergius) A.DC.
125543,Jasione perennis proles tajae Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
125545,Jasione pyrenaea var. glabra Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
125546,Jasione pyrenaea var. gracilis Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
125547,Jasione pyrenaea var. hirsuta Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
125548,Jasione pyrenaea var. parcepilosa Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
125549,Jasione pyrenaea var. semiglabra Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
125550,Jasione pyrenaica var. macrocephala Sennen,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis Lam.,Jasione laevis subsp. laevis,Jasione laevis Lam.
128448,Begonia cyclophylla Hook.f.,Begonia fimbristipula Hance,Begonia fimbristipula Hance,Begonia fimbristipula Hance,Begonia fimbristipula Hance,Begonia fimbristipula subsp. fimbristipula,Begonia fimbristipula Hance
128609,Casparya grewiifolia var. pavoniana A.DC.,Begonia longirostris Benth.,Begonia longirostris Benth.,Begonia longirostris Benth.,Begonia longirostris Benth.,Begonia hirta (Klotzsch) L.B.Sm. & B.G.Schub.,Begonia hirta (Klotzsch) L.B.Sm. & B.G.Schub.
128623,Begonia corallina Carrière,Begonia maculata Raddi,Begonia maculata Raddi,Begonia maculata Raddi,Begonia maculata Raddi,Begonia corallina Carrière,Begonia corallina Carrière
129520,Campanula rapunculoides var. parviflora Rosén & Wahlenb.,Campanula rapunculoides L.,Campanula rapunculoides L.,Campanula rapunculoides L.,Campanula rapunculoides L.,Campanula rapunculoides subsp. rapunculoides,Campanula rapunculoides L.
130754,Cyphia volubilis var. latipetala (C.Presl) E.Wimm.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia latipetala C.Presl,Cyphia latipetala C.Presl
130755,Cyphia volubilis var. longipes E.Wimm.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia angustiloba C.Presl,Cyphia angustiloba C.Presl
130756,Cyphia angustiloba C.Presl,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia angustiloba C.Presl,Cyphia angustiloba C.Presl
130760,Cyphia longipetala C.Presl,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia longipetala C.Presl,Cyphia longipetala C.Presl
130761,Cyphia latipetala C.Presl,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia volubilis (Burm.f.) Willd.,Cyphia latipetala C.Presl,Cyphia latipetala C.Presl
131234,Gunnera thyrsiflora Ruiz ex Barreiro,Gunnera tinctoria (Molina) Mirb.,Gunnera tinctoria (Molina) Mirb.,Gunnera tinctoria (Molina) Mirb.,Gunnera tinctoria (Molina) Mirb.,Gunnera tinctoria var. tinctoria,Gunnera tinctoria (Molina) Mirb.
134297,Callitris stricta Schrad. ex Carrière,Widdringtonia nodiflora (L.) Powrie,Widdringtonia nodiflora (L.) Powrie,Widdringtonia nodiflora (L.) Powrie,Widdringtonia nodiflora (L.) Powrie,Widdringtonia cedarbergensis J.A.Marsh,Widdringtonia cedarbergensis J.A.Marsh
134379,Encephalartos prunifer Sweet,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134380,Zamia silvicola Small,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. silvicola (Small) D.B.Ward,Zamia integrifolia L.f.
134381,Zamia integrifolia var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.
134382,Zamia media var. commeliniana J.Schust.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134383,Zamia integrifolia var. broomei D.B.Ward,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. broomei D.B.Ward,Zamia integrifolia L.f.
134384,Zamia integrifolia var. silvicola (Small) D.B.Ward,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. silvicola (Small) D.B.Ward,Zamia integrifolia L.f.
134385,Zamia media f. brevipinnata J.Schust.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134386,Zamia floridana f. silvicola (Small) J.Schust.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. silvicola (Small) D.B.Ward,Zamia integrifolia L.f.
134387,Zamia floridana var. purshiana J.Schust.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134388,Zamia floridana A.DC.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. floridana (A.DC.) D.B.Ward,Zamia integrifolia L.f.
134389,Zamia floridana var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.
134390,Zamia media Jacq.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134392,Palmifolium medium (Jacq.) Kuntze,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134393,Zamia tenuis Willd.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134394,Zamia subcoriacea H.L.Wendl. ex J.Schust.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. integrifolia,Zamia integrifolia L.f.
134395,Zamia umbrosa Small,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia L.f.,Zamia integrifolia var. umbrosa (Small) D.B.Ward,Zamia integrifolia L.f.
136030,Cycas hainanensis subsp. changjiangensis (N.Liu) N.Liu,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas changjiangensis N.Liu,Cycas changjiangensis N.Liu
136034,Cycas changjiangensis N.Liu,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas taiwaniana Carruth.,Cycas changjiangensis N.Liu,Cycas changjiangensis N.Liu
136393,Tetraclis baronii H.Perrier,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros fuscovelutina Baker,Diospyros baronii (H.Perrier) H.N.Rakouth & Lowry,Diospyros baronii (H.Perrier) H.N.Rakouth & Lowry
138074,Avena caryophyllea var. elatior Lecoq & Lamotte,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138075,Aira caryophyllea subsp. multiculmis (Dumort.) Bonnier & Layens,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138078,Aira caryophyllea var. multiculmis (Dumort.) Dumort.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138087,Aira caryophyllea var. maior Gaudin,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138094,Avena caryophyllea subsp. multiculmis (Dumort.) Nyman,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138097,Aira aggregata Timeroy ex Bor.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138105,Avena caryophyllea var. multiculmis (Dumort.) Nyman,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138110,Aira caryophyllea var. magna P.Monts.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138112,Aira caryophyllea var. minima Tinant,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
138113,Aira multiculmis Dumort.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira caryophyllea L.,Aira multiculmis Dumort.,Aira multiculmis Dumort.
